symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
OSXB3.SA,2023-06-27,5.079999923706055,5.190000057220459,4.849999904632568,4.849999904632568,26500,4.849999904632568,0.5,0.5,0
