symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
PLPL3.SA,2023-06-27,9.350000381469727,9.609999656677246,8.960000038146973,9.0600004196167,1042300,9.0600004196167,0.5,0.5,0
