symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
AGRO3.SA,2023-06-27,25.1200008392334,25.260000228881836,24.260000228881836,24.360000610351562,507500,24.360000610351562,0.5,0.5,0
