symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
BMEB3.SA,2023-06-27,12.479999542236328,12.479999542236328,12.130000114440918,12.260000228881836,1000,12.260000228881836,0.5,0.5,0
