symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
LWSA3.SA,2023-06-27,8.539999961853027,8.640000343322754,8.260000228881836,8.399999618530273,6003600,8.399999618530273,0.5,0.5,0
