symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
BEEF3.SA,2023-06-27,10.199999809265137,10.5,10.0600004196167,10.460000038146973,11363000,10.460000038146973,0.5,0.5,0
