symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
TECN3.SA,2023-06-27,3.190000057220459,3.25,3.1500000953674316,3.2100000381469727,256100,3.2100000381469727,0.5,0.5,0
