symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
CSED3.SA,2023-06-27,3.7899999618530273,3.859999895095825,3.619999885559082,3.6500000953674316,362700,3.6500000953674316,0.5,0.5,0
