symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends,splits
ENMT3.SA,2023-03-28,74.98999786376953,74.98999786376953,74.98999786376953,74.98999786376953,100.0,74.98999786376953,0.16666666666666666,0.0,0.0,0.0
ENMT3.SA,2023-03-29,76.0,76.0,75.98999786376953,75.98999786376953,200.0,75.98999786376953,0.3333333333333333,0.010752688172043012,0.0,0.0
ENMT3.SA,2023-03-30,74.02999877929688,75.95999908447266,74.0,75.95999908447266,1000.0,75.95999908447266,0.5,0.021505376344086023,0.0,0.0
ENMT3.SA,2023-03-31,74.02999877929688,75.95999908447266,74.0,75.95999908447266,1000.0,75.95999908447266,0.5,0.021505376344086023,0.0,0.0
ENMT3.SA,2023-04-02,74.01000213623047,74.01000213623047,69.9000015258789,69.9000015258789,2500.0,69.9000015258789,1.0,0.053763440860215055,0.0,0.0
ENMT3.SA,2023-04-03,67.05000305175781,69.9000015258789,65.0,69.9000015258789,1000.0,69.9000015258789,0.0,0.06451612903225806,0.0,0.0
ENMT3.SA,2023-04-04,66.70999908447266,66.70999908447266,65.9800033569336,65.9800033569336,2400.0,65.9800033569336,0.16666666666666666,0.07526881720430108,0.0,0.0
ENMT3.SA,2023-04-05,65.9800033569336,65.9800033569336,65.9800033569336,65.9800033569336,0.0,65.9800033569336,0.3333333333333333,0.08602150537634409,0.0,0.0
ENMT3.SA,2023-04-06,65.9800033569336,65.9800033569336,65.9800033569336,65.9800033569336,0.0,65.9800033569336,0.3333333333333333,0.08602150537634409,0.0,0.0
ENMT3.SA,2023-04-09,65.9800033569336,65.9800033569336,65.9800033569336,65.9800033569336,0.0,65.9800033569336,1.0,0.12903225806451613,0.0,0.0
ENMT3.SA,2023-04-10,66.0,66.0,66.0,66.0,200.0,66.0,0.0,0.13978494623655913,0.0,0.0
ENMT3.SA,2023-04-11,66.0,66.0,66.0,66.0,0.0,66.0,0.16666666666666666,0.15053763440860216,0.0,0.0
ENMT3.SA,2023-04-12,66.0,66.0,66.0,66.0,300.0,66.0,0.3333333333333333,0.16129032258064516,0.0,0.0
ENMT3.SA,2023-04-13,66.0,66.0,66.0,66.0,0.0,66.0,0.5,0.17204301075268819,0.0,0.0
ENMT3.SA,2023-04-14,66.0,66.0,66.0,66.0,0.0,66.0,0.5,0.17204301075268819,0.0,0.0
ENMT3.SA,2023-04-16,66.0,66.0,66.0,66.0,0.0,66.0,1.0,0.20430107526881722,0.0,0.0
ENMT3.SA,2023-04-17,66.0,66.0,66.0,66.0,0.0,66.0,0.0,0.21505376344086022,0.0,0.0
ENMT3.SA,2023-04-18,66.0,66.0,66.0,66.0,0.0,66.0,0.16666666666666666,0.22580645161290322,0.0,0.0
ENMT3.SA,2023-04-19,64.5,66.0,64.5,66.0,200.0,66.0,0.3333333333333333,0.23655913978494625,0.0,0.0
ENMT3.SA,2023-04-20,64.5,66.0,64.5,66.0,200.0,66.0,0.3333333333333333,0.23655913978494625,0.0,0.0
ENMT3.SA,2023-04-23,64.51000213623047,66.0,64.5,65.98999786376953,400.0,65.98999786376953,1.0,0.27956989247311825,0.0,0.0
ENMT3.SA,2023-04-24,64.12000274658203,65.98999786376953,64.12000274658203,65.98999786376953,200.0,65.98999786376953,0.0,0.2903225806451613,0.0,0.0
