symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
PFRM3.SA,2023-06-27,3.930000066757202,4.010000228881836,3.7100000381469727,3.9200000762939453,85100,3.9200000762939453,0.5,0.5,0
