symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
VIVA3.SA,2023-06-27,27.799999237060547,28.3799991607666,26.950000762939453,27.489999771118164,1666300,27.489999771118164,0.5,0.5,0
