symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
MRVE3.SA,2023-06-27,10.960000038146973,11.0600004196167,10.15999984741211,10.430000305175781,15954500,10.430000305175781,0.5,0.5,0
