symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
HBRE3.SA,2023-06-27,5.730000019073486,5.789999961853027,5.300000190734863,5.380000114440918,358700,5.380000114440918,0.5,0.5,0
